city,state,pop2017,area.sq.mi,pop.density,walk.score,bike.score,transit.score,median.age,mf.ratio,married,families,cost.of.living,crime,concerts,weather.avg,precip.avg,air.quality,results,rank.by.size,rank.by.score
Fort Wayne,Indiana,0.06251878930233516,-0.12119741215083424,0.5429330251806028,0.9954825202836484,0.47657869335396585,0.03213673247443359,0.1334482437207388,-1.2995610791494325,0.3543354137428755,0.0368373880178338,-4.727724153503283,-0.11656425342628517,0.7449094665141097,1.1178490619225625,0.07100505435405889,-0.18466230118080737,-1.8816748105434775,78,110
Green Bay,Wisconsin,0.3311677188886534,0.3571659945655781,0.5654971112830998,0.24962008990850776,-0.027312426331116076,-0.26920569364261704,-0.11277564169412425,0.5209952074067536,-0.15643313167559136,0.6193676087066315,-4.727724153503283,-0.7432748648837834,0.7449094665141097,1.5948112406272,-0.30319585061900306,-0.48244736019607976,-1.8388346846450643,290,111
Fort Collins,Colorado,0.2309782494399757,0.28086262907707066,0.37686135146622574,0.5603961025648163,-2.1868457964100387,-0.31942943132879215,-1.3986114877495222,0.5209952074067536,-0.5395095407394408,0.0368373880178338,-0.2450344835657178,-0.5942325752194271,0.7449094665141097,1.5380235961519908,-0.5430889745320948,-0.22720302389727487,-1.764091322803532,158,112
Des Moines,Iowa,0.14335841141452535,0.038012494685763065,0.5330048272955042,9.992797834608858e-4,0.6205475846925607,-0.31942943132879215,-0.19485027016574463,0.5209952074067536,-0.028740995320974655,0.8135443489362308,-4.9226237043701335,0.8277774671519723,-0.17221976581323842,0.9443814385656567,-0.08633000114978101,-0.43990663747961223,-1.7214797456958488,100,113
Topeka,Kansas,0.2952933926507013,0.23904251529971557,0.6419141495502225,0.6847065076273398,-0.38723465467760315,0.0823604701606087,0.6806124335315464,-1.2995610791494325,0.3543354137428755,-0.35151609244136367,-4.532824602636433,1.2303138150569346,0.7449094665141097,0.6484049463040723,-0.07240202949124537,-0.6526102510619497,-1.6942555990199009,219,114
Jersey City,New Jersey,0.05441694924235521,0.5816739737913791,-4.107374693303323,-2.6095192265295313,-0.531203546016198,-2.4288264141481464,-0.19485027016574463,0.5209952074067536,-0.2841252680302081,0.0368373880178338,6.771349347640906,-0.8623865308040681,0.56148362004864,0.4304347493205319,0.3346724487180182,0.0705820351179975,-1.6558402296928043,75,115
Greensboro,North Carolina,0.021887618632384136,-0.25105987072262115,0.5892646153110631,0.9954825202836484,1.19642315004694,1.1370589615702857,0.0787318247396592,-1.2995610791494325,-0.4118174043848241,0.0368373880178338,-4.1430255009027315,0.3421683676308115,0.37805777358317044,0.19580612420418247,0.12536282943809354,-0.5675288056290146,-1.5759114873305515,68,116
Mobile,Alabama,0.18889847177229263,-0.33249903965747046,0.8458934879167944,0.7468617101586015,0.9804698130390478,1.1370589615702857,0.598537805059926,-1.2995610791494325,-0.2841252680302081,-1.1282230533597606,-3.9481259500358807,1.5064085483695946,0.56148362004864,-0.9354335193604496,0.7188823519772952,-0.8653138646442871,-1.5087870043250111,129,117
Norfolk,Virginia,0.0979419922537963,0.29920478424257724,-0.12135366967690564,9.992797834608858e-4,0.11665646500747875,-0.6709955951320179,-1.152387602334659,2.341551493962942,-1.0502780861579077,0.0368373880178338,-0.6348335852994191,0.3525524615828363,-0.35564561227870806,-0.4871306564270673,0.2531102132367952,-0.5249880829125472,-1.4987588121315114,88,118
Aurora,Colorado,-0.10576523400167001,-0.4359487947909277,0.5534629320284348,0.12530968484598431,-0.45921910034690056,-0.8216668081905432,-0.08541743220358348,0.5209952074067536,0.2266432773882588,0.8135443489362308,-1.0246326870331204,-0.07075207422617565,-2.1899040769334044,1.3145319783440919,0.04572756428663851,0.11312275783446499,-1.4799684566554676,54,119
Shreveport,Louisiana,0.18593943717830946,-0.09551839491912498,0.7147209340409458,0.8090169126898632,0.7645164760311555,1.1370589615702857,0.18816466270182033,-1.2995610791494325,-0.4118174043848241,-0.5456928326709629,-4.532824602636433,1.711036282130084,0.7449094665141097,-0.7054669330748841,0.23499396885039123,-0.3548251920466773,-1.4553493371753738,126,120
West Palm Beach,Florida,0.3226364762930135,0.28599843252341245,0.6716987432055185,0.18746488737724604,-0.0992968720004135,1.1370589615702857,1.4192840897761376,-1.2995610791494325,-0.6672016770940575,-1.9049300142781567,-1.2195322378999711,1.172285054736796,0.7449094665141097,-1.7906059127917262,0.5461961312045988,-0.950395310077222,-1.4439908600898612,271,121
Norman,Oklahoma,0.3015489688900424,-0.6215714050658547,1.0567924793547987,0.9333273177523866,-0.6031879916854954,1.1370589615702857,-1.1250293928441182,0.5209952074067536,-0.4118174043848241,-0.5456928326709629,-3.3634272974353285,-0.4482444308350781,0.7449094665141097,-0.20679515330021564,1.532625643511994,-0.18466230118080737,-1.2831701644023141,223,122
Irving,Texas,0.10517667310752143,0.19868977393560103,0.19213669990711785,0.12530968484598431,0.5485631390232633,-0.41987690670114236,-0.659939831504932,0.5209952074067536,0.4820275500974922,1.3960745696250285,-2.973628195701627,-0.5875134556034111,0.7449094665141097,-0.9597021891394311,-0.06746484104788351,0.11312275783446499,-1.24111989740109,93,123
Evansville,Indiana,0.3080869148901871,0.3432259566397931,0.5023176701961085,0.18746488737724604,0.332609802015371,1.1370589615702857,0.598537805059926,-1.2995610791494325,-0.15643313167559136,-0.35151609244136367,-5.507322356970686,1.2046589947048734,0.7449094665141097,0.46087296152096097,0.40697862976072613,-0.1421215784643399,-1.230232188451826,235,124
Hampton,Virginia,0.281789768941739,0.312411135961742,0.47132965861534604,0.7468617101586015,0.47657869335396585,-0.21898195595644193,0.32495571015452224,-1.2995610791494325,-0.15643313167559136,-1.1282230533597606,-2.1940299922342246,-0.11717508248228663,0.7449094665141097,-0.20904472931328477,1.2641921052803007,-0.5249880829125472,-1.2254088581032425,202,125
San Diego,California,-1.8649672728287423,-1.6956880115579218,-0.03891954178245033,-0.3719319354041094,0.5485631390232633,-0.721219332818193,-0.05805922271304271,0.5209952074067536,-0.15643313167559136,-0.35151609244136367,6.771349347640906,-0.927134410740223,-1.6396265375369954,-0.6879697244411961,-0.9625605588480479,0.4109078168497373,-1.2242102618672166,8,126
Salt Lake City,Utah,0.1717240411728837,-0.12559952939055588,0.7381875835875427,-0.7448631505916797,-1.6829546767249566,-1.0727854966214188,-0.7146562504860124,2.341551493962942,-0.4118174043848241,0.0368373880178338,-1.2195322378999711,3.1764151874775868,-1.6396265375369954,0.9273639578477363,-0.7815630375639562,-0.18466230118080737,-1.1859809703146522,116,127
Elizabeth,New Jersey,0.2892316323418526,0.6000161289568857,-1.8843609304853295,-2.236588011341961,-0.531203546016198,-1.0225617589352436,-0.3042831081279077,0.5209952074067536,-1.0502780861579077,1.2018978293954294,1.3141619233690878,0.3733206494868859,0.7449094665141097,0.4304347493205319,0.3346724487180182,0.0705820351179975,-1.149053370436995,212,128
Gresham,Oregon,0.3212480190668136,0.5193106462286566,-0.17761345769246456,0.12530968484598431,-1.1790635570398746,-0.9221142835628934,0.21552287219236113,0.5209952074067536,0.3543354137428755,0.4251908684770323,-0.050134932698867145,-0.050594715378127465,-1.4562006910715257,0.7120887124468456,0.11274427709009767,-0.5675288056290146,-1.096504741575347,265,129
Abilene,Texas,0.30314962114359173,-0.09258365009264398,0.9174968544820513,0.8711721152211249,0.6925320303618581,1.1370589615702857,-0.8788055074292552,2.341551493962942,0.2266432773882588,-0.7398695729005622,-4.532824602636433,-0.5380363020672927,0.7449094665141097,-0.24231235556236752,-0.5027469498619616,-0.7802324192113521,-1.0728975391176458,228,130
Odessa,Texas,0.3115438559262973,0.35863336697881865,0.4776476027240452,0.18746488737724604,0.4045942476846684,1.1370589615702857,-0.9882383453914163,0.5209952074067536,0.6097196864521089,0.23101412824743306,-4.1430255009027315,-0.1947503725944721,0.56148362004864,-0.22178449286324767,0.5989565042982535,-0.9078545873607545,-1.0565412303980715,240,131
Garland,Texas,0.10913820389370672,0.2720583945976275,0.02215391793497459,0.3739304949710312,0.6205475846925607,-0.31942943132879215,-0.08541743220358348,0.5209952074067536,0.8651039591613424,0.4251908684770323,-3.3634272974353285,-0.2314001159545597,-1.4562006910715257,-0.6465928558827623,1.786199244828264,0.11312275783446499,-0.9940271900787939,95,132
West Valley City,Utah,0.2792818576342468,0.4298009290209843,0.10488890031079653,0.5603961025648163,0.47657869335396585,-0.6709955951320179,-1.0976711833535784,0.5209952074067536,0.6097196864521089,1.5902513098546278,-2.7787286448347763,0.6665185963675868,-1.6396265375369954,0.9273639578477363,-0.7815630375639562,-0.18466230118080737,-0.9874520587885083,196,133
Tulsa,Oklahoma,-0.16453991492349201,-0.7536349222575023,0.6461261122893553,0.3117752924397695,0.18864091067677619,-0.018087005211741513,0.1334482437207388,0.5209952074067536,0.09895114103364207,0.0368373880178338,-3.558326848302179,1.6908789232820356,0.011206080652231191,0.020768709104673808,0.038005741829918345,-0.1421215784643399,-0.9390765187055262,47,134
Eugene,Oregon,0.2245689571178303,0.36670391525164153,0.1259487140064603,9.992797834608858e-4,-1.754939122394254,-0.6709955951320179,-0.14013385118466504,0.5209952074067536,-0.6672016770940575,-0.7398695729005622,0.3396641690348342,0.2371057699985603,0.56148362004864,1.21522036223607,0.10197878106269652,-0.6526102510619497,-0.9310812938205587,152,135
Chandler,Arizona,0.08331390198258068,0.21409718427462654,0.11511795267726178,0.622551305096078,-0.45921910034690056,-0.06831074289791661,0.16080645321127957,0.5209952074067536,0.8651039591613424,0.8135443489362308,-1.0246326870331204,-0.6956301985156694,-0.7224973052096473,-1.1876593127639685,-1.1041610650376392,0.9639372121638146,-0.9026428868948939,84,136
Fargo,North Dakota,0.30235764915175206,0.32855223250738785,0.525182610779972,0.06315448231472261,0.04467201933818134,-0.11853448058409172,-1.0703129738630377,0.5209952074067536,-0.4118174043848241,0.4251908684770323,-2.7787286448347763,-0.1159534243702837,0.7449094665141097,1.9436987297904071,-0.6070122486169479,-0.6951509737784172,-0.89879688415206,225,137
Beaumont,Texas,0.30777948272457845,0.08790315673594112,0.8287447824788968,0.7468617101586015,0.6205475846925607,1.1370589615702857,-0.1674920606752058,-1.2995610791494325,-0.028740995320974655,0.0368373880178338,-4.337925051769582,1.0207994488484338,0.7449094665141097,-0.9168356951621818,0.6445818879361959,-0.3122844693302098,-0.8868154817301489,233,138
Santa Ana,California,-0.051485077674887414,0.4914305703770865,-2.4481622285663853,-1.3042599733730351,-0.8191413286933876,-1.1732329719937689,-1.0703129738630377,0.5209952074067536,-0.028740995320974655,1.2018978293954294,4.627454288105549,-0.701738489075684,0.011206080652231191,-0.5749418387981052,-0.9473212544516024,1.4318851620449569,-0.8344679938288614,57,139
Omaha,Nebraska,-0.2732990559885106,-0.28701049484701396,0.25260845066180954,9.992797834608858e-4,0.47657869335396585,1.1370589615702857,-0.05805922271304271,0.5209952074067536,0.2266432773882588,0.23101412824743306,-4.337925051769582,0.48815651201516047,0.1946319271177008,1.0230505343074312,-0.2694944113908162,-0.1421215784643399,-0.8161728433210451,40,140
Kansas City,Kansas,0.25126543071617213,-0.2253808534909118,0.8964370407863875,0.8090169126898632,1.5563453783934271,0.03213673247443359,-0.3042831081279077,0.5209952074067536,-0.15643313167559136,0.4251908684770323,-5.312422806103835,-0.3138620385147568,0.7449094665141097,0.1739028588038692,-0.15938917791132134,0.2832856487003349,-0.7782855708619407,171,141
Palm Bay,Florida,0.3202388395666635,0.20822769462166443,0.7580439793577399,1.989965760783836,0.6925320303618581,1.1370589615702857,1.747582603662621,-1.2995610791494325,0.7374118228067257,-1.3223997935893588,-3.3634272974353285,-0.8055794285959323,0.1946319271177008,-1.4995831347464053,0.49223660088383925,-0.6951509737784172,-0.7077714865619403,260,142
North Las Vegas,Nevada,0.10082918128733834,-0.028752950116680956,0.5293945735191047,0.7468617101586015,0.332609802015371,-0.41987690670114236,-0.7967308789576338,0.5209952074067536,0.09895114103364207,1.0077210891658301,-2.3889295431010753,-0.19963700504248377,0.7449094665141097,-0.7441597552075089,-0.2669603258458355,0.11312275783446499,-0.6496524360371445,90,143
Miramar,Florida,0.27233455902228626,0.4745557876248205,-0.15444766262723442,0.9333273177523866,0.332609802015371,-0.06831074289791661,0.40703033862614263,-1.2995610791494325,-0.15643313167559136,0.8135443489362308,0.14476461816798353,-1.1299296573327078,0.7449094665141097,-1.9233067765414467,0.4239993595490525,-0.43990663747961223,-0.624820089495558,190,144
Las Cruces,New Mexico,0.3368552139524133,0.1260548394801948,0.8642456112801586,0.6847065076273398,0.2606253563460736,1.1370589615702857,-0.6325816220143912,0.5209952074067536,-0.15643313167559136,-0.15733935221176437,-3.9481259500358807,0.6091006651034496,0.7449094665141097,0.15042893052362016,-1.1342770303715817,-0.014499410314937457,-0.6082757368197478,303,145
Wilmington,North Carolina,0.3078947697866817,0.31167744975512174,0.5769295815750315,0.6847065076273398,-0.0992968720004135,0.1325842078467838,0.2702392911734407,-1.2995610791494325,-0.5395095407394408,-1.1282230533597606,-1.2195322378999711,0.3140702310547443,0.56148362004864,-0.35650203230324773,1.4791455543825809,-0.5249880829125472,-0.528881685114449,234,146
El Monte,California,0.3128003178205239,0.6198256565356328,-2.3669315185973963,-0.9313287581854649,-0.531203546016198,1.1370589615702857,0.2702392911734407,0.5209952074067536,0.2266432773882588,-0.35151609244136367,3.847856084638146,-0.5594153190273439,-2.1899040769334044,-0.488074400719454,-0.9595446566355559,0.9639372121638146,-0.4785623598593248,243,147
Midland,Texas,0.2794171946201941,0.1443969946457014,0.7180303333359788,0.24962008990850776,0.47657869335396585,1.1370589615702857,-0.6872980409954726,0.5209952074067536,1.1204882318705744,0.0368373880178338,-1.6093313396336726,-0.9344643594122404,0.56148362004864,-0.4686921376879672,-1.1076827151949589,-0.9078545873607545,-0.47041646550663063,197,148
Cape Coral,Florida,0.20042717798261678,-0.08451310181982101,0.749920908360841,1.741344950658789,0.6925320303618581,1.1370589615702857,2.896627402265318,-1.2995610791494325,1.248180368225191,-1.9049300142781567,-2.583829093967926,-1.2423222036369763,0.011206080652231191,-1.6051185025139008,0.383709365338477,-0.7802324192113521,-0.4394991691619575,134,149
Montgomery,Alabama,0.1734383096615493,-0.48217102580800447,0.885606279457189,1.1197929253461718,1.0524542587083452,0.3334791585914842,0.18816466270182033,-1.2995610791494325,-0.4118174043848241,-0.15733935221176437,-4.532824602636433,0.8143392279199403,0.7449094665141097,-0.6085967113475512,2.522900527335365,-0.6100695283454822,-0.267294887647517,118,150
San Angelo,Texas,0.3395168413427098,0.2507814946056398,0.7565397069509068,0.8090169126898632,0.7645164760311555,1.1370589615702857,-0.44107415558060964,0.5209952074067536,0.4820275500974922,-0.35151609244136367,-4.1430255009027315,0.5877216481433984,0.7449094665141097,-0.21543563297866677,-0.5969641604400449,-0.9078545873607545,-0.26278586435185614,310,151
Lafayette,Louisiana,0.2948573068070934,0.29553635320947597,0.5486492603265688,0.18746488737724604,0.11665646500747875,1.1370589615702857,-0.11277564169412425,0.5209952074067536,-0.5395095407394408,-0.35151609244136367,-3.1685277465684782,0.8479348260000206,0.7449094665141097,-1.0530821241944648,0.7096670085437623,-0.3122844693302098,-0.13396587220528666,218,152
Peoria,Illinois,0.3181904056805972,0.3366227807802107,0.5489501148079353,0.3739304949710312,0.47657869335396585,1.1370589615702857,-0.08541743220358348,-1.2995610791494325,-0.2841252680302081,0.0368373880178338,-3.558326848302179,0.7605862709918118,0.37805777358317044,0.8665851986940688,0.012785549740583553,-0.1421215784643399,-0.12336857395824849,256,153
Lowell,Massachusetts,0.3207584667596216,0.5904782082708223,-1.1833699889010927,-1.1799495683105117,0.18864091067677619,-0.721219332818193,-0.41371594609006884,0.5209952074067536,-0.922585949803291,0.0368373880178338,2.4835592285701917,-0.8941496417161441,0.7449094665141097,0.9353799056648232,0.03858550981904641,-0.6526102510619497,-0.1074563870012723,262,154
Amarillo,Texas,0.1729236949495522,-0.053698281141769985,0.6701944707986853,0.3739304949710312,0.4045942476846684,1.1370589615702857,-0.27692489863736697,0.5209952074067536,0.8651039591613424,0.0368373880178338,-5.117523255236984,0.8546539456160366,0.7449094665141097,0.7400962774561389,-0.6798920042127373,-0.48244736019607976,-0.08918768527849988,117,155
Lakewood,Colorado,0.2478903602024251,0.37550814973108476,0.1795008116897196,0.12530968484598431,-0.6751724373547928,-0.771443070504368,1.0089109474180318,0.5209952074067536,0.2266432773882588,-1.3223997935893588,0.3396641690348342,1.0843256706725857,-2.1899040769334044,1.5002584102140706,-0.8375550988848376,0.11312275783446499,-0.07434503082854813,164,156
Chattanooga,Tennessee,0.20748809282969355,-0.35964542930242016,0.8889156787522219,0.9954825202836484,1.19642315004694,-0.16875821827026682,0.7079706430220872,-1.2995610791494325,-0.4118174043848241,-0.9340463131301614,-3.9481259500358807,2.0304998784188477,0.7449094665141097,0.014858967461969894,0.5738499594388546,-0.3122844693302098,-0.07384050683482259,140,157
Fort Lauderdale,Florida,0.20592921125081928,0.4364041048805667,-0.2919381606117821,-0.8691735556542032,-0.6751724373547928,-0.8216668081905432,2.0758811175491063,2.341551493962942,-0.7948938134486743,-1.9049300142781567,0.5345637199016848,1.461818027281488,0.37805777358317044,-1.969701081570367,0.2758047704857342,-0.43990663747961223,-0.05737228969261968,138,158
Killeen,Texas,0.26372311673127025,0.2977374118293367,0.45598608006564817,1.05763772281491,0.9084853673697504,1.1370589615702857,-1.7269100016360064,0.5209952074067536,0.9927960955159577,1.9786047903138242,-4.727724153503283,-0.08907694590621945,0.7449094665141097,-0.9280637108014758,-0.16191044236457208,-0.6526102510619497,0.07163871485834,181,159
Waterbury,Connecticut,0.3252981036833101,0.48115896348440285,0.11932991541639454,-0.18546632781032427,1.5563453783934271,1.1370589615702857,0.0787318247396592,-1.2995610791494325,-0.922585949803291,0.0368373880178338,-1.804230890500523,0.37148816231888154,-2.1899040769334044,0.9475114495692866,1.531134941722298,-0.09958085574787241,0.08356590897093166,276,160
Pembroke Pines,Florida,0.221568151849172,0.4481430841864909,-0.27478945517388453,0.8090169126898632,0.4045942476846684,-0.06831074289791661,1.501358718247758,-1.2995610791494325,0.8651039591613424,-0.35151609244136367,0.14476461816798353,-0.8312342489479937,0.56148362004864,-1.9233067765414467,0.4239993595490525,-0.43990663747961223,0.19140763895332097,150,161
Spokane,Washington,0.14404846296015777,0.1862171084230565,0.31638960071153405,-0.18546632781032427,-0.0992968720004135,-0.6709955951320179,0.3796721291356019,0.5209952074067536,-0.028740995320974655,-0.15733935221176437,-3.3634272974353285,2.5228280975560247,0.56148362004864,1.3343375700629427,-0.7055771313564685,-0.5249880829125472,0.23014014212487244,101,162
Rockford,Illinois,0.2611015891886617,0.22436879116731026,0.5627894209508001,0.18746488737724604,0.332609802015371,1.1370589615702857,0.4343885481166834,0.5209952074067536,-0.028740995320974655,0.23101412824743306,-5.507322356970686,0.872367988240079,0.7449094665141097,1.240100146327964,-0.08398244869378398,-0.8653138646442871,0.2638092714929658,177,163
Wichita,Kansas,-0.1458116152261698,-0.486573143047726,0.5308988459259378,0.622551305096078,0.2606253563460736,0.1325842078467838,-0.003342803731963112,0.5209952074067536,0.4820275500974922,0.0368373880178338,-3.9481259500358807,1.7287503247541263,0.7449094665141097,0.4698353033486524,-0.13712874476743647,-0.5249880829125472,0.284044615632118,50,164
Pompano Beach,Florida,0.3222170987192756,0.5141748427823147,-0.109018635940874,-0.12331112527906254,-0.45921910034690056,-0.5705481197596677,1.993806489077486,2.341551493962942,-0.4118174043848241,-1.9049300142781567,-1.804230890500523,1.1820583196328194,0.7449094665141097,-1.967544772606187,1.0613941552393091,-0.43990663747961223,0.3695851653524488,269,165
Long Beach,California,-0.27757136059427856,0.3212153704411852,-1.5498107472056422,-1.552880783498082,-1.0350946657012798,-1.4243516604246445,-0.05805922271304271,0.5209952074067536,-0.6672016770940575,0.4251908684770323,5.601952042439802,-0.24300586801858745,0.7449094665141097,-0.41910332876675693,-0.8833077264222496,0.9639372121638146,0.46781312700407585,39,166
Coral Springs,Florida,0.28451655858452873,0.5156422151955553,-0.3818936505404031,0.4360856975022929,0.18864091067677619,-0.31942943132879215,0.5438213860788446,-1.2995610791494325,0.3543354137428755,1.0077210891658301,1.509061474235938,-0.9503459148682784,0.7449094665141097,-1.969701081570367,0.2758047704857342,-0.43990663747961223,0.4997011872456,205,167
Springfield,Illinois,0.31487381411139526,0.24931412219239926,0.6831312134974502,0.6847065076273398,0.18864091067677619,1.1370589615702857,1.1457019948707337,-1.2995610791494325,-0.028740995320974655,-0.5456928326709629,-3.9481259500358807,1.271850190865034,0.7449094665141097,0.6177886261391522,-0.02089240692422207,-0.6951509737784172,0.49981157018478584,247,168
Westminster,Colorado,0.31830903439667446,0.45768100487255436,0.18160679305928595,0.49824090003355465,-0.31525020900830575,-0.4701006443873174,0.5164631765883038,0.5209952074067536,0.9927960955159577,-0.15733935221176437,-1.0246326870331204,-0.18558793675445018,-2.1899040769334044,1.3145319783440919,0.04572756428663851,0.11312275783446499,0.6166596060099174,257,169
Worcester,Massachusetts,0.1965642259886647,0.4158608910951993,-0.22183906645335846,-0.682707948060418,0.7645164760311555,-0.6207718574458427,-0.11277564169412425,0.5209952074067536,-0.922585949803291,-0.35151609244136367,1.3141619233690878,-0.49772158437119635,0.011206080652231191,1.102301333578381,0.31224017680148325,-0.5675288056290146,0.660399369024347,132,170
Boulder,Colorado,0.32781102747176333,0.5083053531293527,-0.04884773966754896,-0.8070183531229415,-2.8347058074337155,-1.3741279227384693,-1.5627607446927647,2.341551493962942,-1.6887387679309906,-0.5456928326709629,5.991751144173504,-0.4018214225789671,0.56148362004864,1.4445402783962802,-0.7745189284610906,-0.39736591476314476,0.7398444831218864,280,171
San Bernardino,California,0.14423726640968917,0.23904251529971557,0.20447173364314947,0.18746488737724604,0.47657869335396585,-0.721219332818193,-1.5080443257116842,0.5209952074067536,-0.922585949803291,1.2018978293954294,-0.8297331361662698,0.8742004754080833,0.7449094665141097,-0.21425452358594954,-1.053459861846306,1.4318851620449569,0.7763861069214055,102,172
Peoria,Arizona,0.22579701495327786,-0.5988271326606264,0.9812780045317758,0.9954825202836484,0.2606253563460736,0.4339266339638344,1.3098512518139764,-1.2995610791494325,1.1204882318705744,-0.35151609244136367,-0.8297331361662698,-0.8782680862601061,-0.7224973052096473,-0.8866786167807247,0.07756176398923549,0.9639372121638146,0.8018665412480406,153,173
Sioux Falls,South Dakota,0.21124912437743842,0.13706013257949876,0.5667005292085663,0.49824090003355465,0.332609802015371,0.2832554209053091,-0.030701013222503883,0.5209952074067536,0.6097196864521089,0.23101412824743306,-3.558326848302179,-0.25644410725061956,0.56148362004864,1.5857447004405008,-0.407234094556489,-0.48244736019607976,0.8029198281873036,143,174
Anchorage,Alaska,0.014980419868111682,-11.830829269810254,1.2096265558890444,0.8090169126898632,3.3559565201258623,0.0823604701606087,-0.44107415558060964,0.5209952074067536,0.3543354137428755,0.23101412824743306,3.6529565337712953,1.7660108971702153,0.7449094665141097,2.231766348757083,-0.9153507824850329,-0.950395310077222,0.8362793563901377,67,175
Gilbert,Arizona,0.10186676484626751,0.19135291186939837,0.2131965136027816,0.9954825202836484,-0.31525020900830575,0.3837028962776593,-0.3042831081279077,0.5209952074067536,1.375872504579808,1.5902513098546278,-0.4399340344325685,-1.378537083125302,-0.7224973052096473,-1.1876593127639685,-1.1041610650376392,0.9639372121638146,0.88433572317942,91,176
Greeley,Colorado,0.33061300432896823,0.33955752560669183,0.6076167386744273,0.3117752924397695,-0.17128131766971091,1.1370589615702857,-1.015596554881957,0.5209952074067536,0.2266432773882588,0.4251908684770323,-3.1685277465684782,-0.4525202342270883,0.7449094665141097,1.7628259335087193,-0.2612003808343061,-0.43990663747961223,0.8981534042538636,288,177
Pueblo,Colorado,0.3211243778697754,0.29700372562271643,0.643117567475689,0.4360856975022929,0.04467201933818134,1.1370589615702857,0.7900452714937076,0.5209952074067536,-0.028740995320974655,-0.5456928326709629,-4.9226237043701335,2.133119159827093,0.7449094665141097,1.6112305012384067,-0.9438624133185977,-1.2481803690924944,0.9902616410858485,264,178
Jurupa Valley,California,0.32964392467650616,0.37550814973108476,0.5360133721091704,-0.06115592274780083,0.47657869335396585,0.0823604701606087,-0.7967308789576338,0.5209952074067536,0.2266432773882588,0.23101412824743306,1.703961025102789,-0.5697994129793686,-2.1899040769334044,-0.21425452358594954,-1.053459861846306,1.4318851620449569,1.0292987331710641,286,179
Rialto,California,0.3337641840264568,0.5266475082948593,-0.1315827220433709,0.4360856975022929,0.332609802015371,-0.36965316901496725,-1.4259696972400628,0.5209952074067536,0.09895114103364207,1.2018978293954294,0.9243628216353862,-1.0535760253325253,-2.1899040769334044,-0.19729725053687605,0.5994060994054299,1.4318851620449569,1.0386225116593715,297,180
Lewisville,Texas,0.3296556204654152,0.4209966945415411,0.40423910927058865,0.49824090003355465,0.7645164760311555,1.1370589615702857,-0.5778652030333116,0.5209952074067536,0.3543354137428755,1.5902513098546278,-2.3889295431010753,-0.8886521802121309,-1.4562006910715257,-0.9631113800365638,1.2184083627237203,0.11312275783446499,1.0770618160203758,287,181
Carrollton,Texas,0.2800504380482684,0.4239314393680222,0.1569367255872227,0.6847065076273398,0.7645164760311555,0.0823604701606087,0.5711795955693854,0.5209952074067536,1.248180368225191,0.4251908684770323,-1.804230890500523,-1.1323729735567136,-1.4562006910715257,-0.9631113800365638,1.2184083627237203,0.11312275783446499,1.1336632818938386,198,182
Downey,California,0.3178412028403135,0.5992824427502653,-1.4857287426745511,-0.8691735556542032,-0.38723465467760315,1.1370589615702857,-0.11277564169412425,-1.2995610791494325,0.09895114103364207,0.23101412824743306,5.796851593306654,-0.33768437169881377,-2.1899040769334044,-0.41910332876675693,-0.8833077264222496,0.9639372121638146,1.160463504241269,255,183
Moreno Valley,California,0.16055957524572634,0.31387850837498255,0.05705303777350312,0.9333273177523866,0.8365009217004529,-0.31942943132879215,-1.1797458118251989,-1.2995610791494325,-0.028740995320974655,0.8135443489362308,1.1192623725022368,-0.17031721035441366,-2.1899040769334044,0.1448837577901156,0.6355185954453995,1.4318851620449569,1.2587149926537748,111,184
Independence,Missouri,0.3108003379170807,0.11945166362061248,0.8097909501527994,1.1819481278774335,1.5563453783934271,0.1325842078467838,1.5560751372288395,-1.2995610791494325,0.6097196864521089,-1.3223997935893588,-5.117523255236984,1.5571073600177159,0.7449094665141097,0.3224025432576538,-0.11586273905675168,0.2832856487003349,1.329073640946373,238,185
Columbia,South Carolina,0.2843879049065295,-0.2892115534668748,0.9596164818733788,0.4360856975022929,0.9084853673697504,1.1370589615702857,-1.6995517921454666,2.341551493962942,-1.8164309042856073,-0.35151609244136367,-1.9991304413673738,1.4001242926253405,0.7449094665141097,-0.4826636710097876,0.15301583187079962,-0.39736591476314476,1.3293651287158108,204,186
Fayetteville,North Carolina,0.15611016297933603,-0.3933949948069523,0.8452917789540613,1.4927241405337421,1.2684075957162375,1.1370589615702857,-1.015596554881957,0.5209952074067536,0.09895114103364207,-0.15733935221176437,-3.3634272974353285,0.7654729034398234,0.7449094665141097,-0.2650173720412662,0.14745076326030934,-0.6100695283454822,1.3725270216855503,109,187
Salem,Oregon,0.22309528771529322,0.33368803595372964,0.22583240182017988,0.18746488737724604,-1.0350946657012798,-0.41987690670114236,0.05137361524911843,0.5209952074067536,0.2266432773882588,0.4251908684770323,-1.0246326870331204,0.5455744432792977,0.7449094665141097,1.0086807803019384,0.22862270973606896,-0.8653138646442871,1.377152857139197,151,188
Alexandria,Virginia,0.23940757158940834,0.5802066013781385,-1.8626994078269326,-0.9313287581854649,-0.8191413286933876,-1.5750228734831697,0.48910496709776496,-1.2995610791494325,-0.15643313167559136,-0.5456928326709629,7.745847101975159,-1.217889041396918,0.7449094665141097,0.05907289835486092,0.060448011988052705,-0.09958085574787241,1.4116473100677627,161,189
